675,2,1003
483,4,138
146,2,388
552,2,285
754,1,666
675,4,410
483,2,1080
483,1,736
483,2,724
552,4,423
754,2,884
146,2,467
754,2,438
483,2,249
552,4,185
675,2,582
483,2,689
74,2,262
754,1,501
675,4,561
74,2,835
483,2,903
754,2,801
675,1,719
675,1,874
74,2,627
675,4,576
74,1,866
754,1,634
483,2,525
552,1,812
483,2,672
483,2,570
754,4,657
754,2,926
754,4,750
483,4,917
74,2,890
754,2,728
552,1,65
754,1,1071
552,2,840
552,2,428
483,4,1105
483,4,447
146,2,995
754,2,827
754,2,320
754,2,854
483,4,837
754,4,842
483,2,1006
675,1,963
675,4,741
754,1,683
675,2,375
483,4,379
675,2,688
74,2,248
483,1,794
74,2,877
74,1,743
74,2,753
552,1,623
146,2,740
754,2,741
675,4,321
483,2,342
146,1,204
675,4,251
483,4,921
552,1,389
552,2,680
552,4,143
675,1,713
675,2,591
754,1,822
675,2,234
754,2,538
552,1,233
146,1,98
754,1,894
146,2,540
754,2,347
146,1,626
146,2,494
675,2,733
74,1,435
146,2,891
675,4,814
552,2,564
754,1,528
74,4,1130
754,2,771
675,1,334
754,4,742
754,1,728
754,2,709
483,2,725
74,2,578
552,2,662
146,2,479
552,1,865
74,4,962
675,2,383
754,1,1017
74,4,136
552,2,670
552,4,863
754,1,959
74,1,912
552,4,752
146,4,629
754,2,979
552,4,846
552,1,625
675,1,845
675,2,627
483,4,1056
552,2,463
74,2,517
483,1,248
675,4,837
146,2,591
552,1,547
483,4,618
146,4,213
754,1,601
74,4,444
483,4,235
552,4,763
483,1,606
74,1,459
552,2,717
483,2,466
74,1,570
74,2,503
146,2,956
74,2,480
754,2,776
675,1,572
74,1,564
675,4,458
74,2,664
483,1,830
675,2,529
754,2,918
552,2,273
146,4,654
754,4,682
754,2,463
74,4,694
74,1,696
552,1,233
483,4,397
675,2,286
754,4,192
146,2,612
552,2,445
675,2,849
483,2,76
675,1,424
552,1,199
552,1,687
74,1,744
754,1,474
146,2,592
146,4,375
754,1,719
483,1,693
483,2,699
552,2,779
146,2,863
146,2,528
74,1,875
146,2,594
675,2,505
146,4,883
552,4,647
754,1,462
483,1,676
675,2,860
74,2,1198
675,4,383
146,4,592
74,4,602
675,2,410
74,4,656
483,4,280
483,1,407
74,1,365
74,1,414
675,2,550
483,2,791
483,2,277
146,4,971
74,4,1179
74,2,292
74,2,504
552,1,571
483,2,470
675,2,378
146,1,619
754,1,533
754,2,628
552,4,489
552,1,712
483,4,202
483,1,908
754,1,293
675,1,970
552,2,596
754,2,77
146,1,921
483,1,671
146,4,736
754,2,35
675,1,1012
754,1,597
552,4,464
675,2,859
552,2,385
754,1,1000
754,4,417
552,2,501
552,1,666
483,1,410
754,4,525
74,4,462
146,2,378
483,2,553
74,1,498
754,1,945
483,2,1100
675,1,637
483,2,879
483,4,635
754,2,448
552,2,511
146,2,1019
483,1,435
146,1,571
675,1,483
146,1,732
552,2,842
754,4,258
675,1,486
675,1,583
552,1,904
146,2,426
754,1,530
552,1,626
74,4,424
754,2,538
552,2,538
754,1,494
552,2,716
754,2,271
675,2,343
146,4,600
483,1,705
74,2,463
754,1,657
675,2,662
675,1,1053
754,2,912
483,4,622
74,4,647
74,4,399
483,4,589
552,1,226
754,2,806
754,2,324
483,1,731
146,2,492
675,2,790
552,1,827
552,2,794
675,2,427
675,4,848
754,1,867
483,4,1004
675,4,680
74,2,779
552,4,175
552,4,826
74,2,570
675,2,533
146,1,1022
146,4,636
483,4,799
552,1,479
483,2,597
146,1,506
675,1,546
483,2,675
675,2,440
483,1,810
74,4,107
552,2,717
552,2,675
754,2,173
74,4,1024
483,2,641
552,1,708
146,1,816
146,2,707
146,1,622
483,2,537
754,1,684
754,2,556
483,1,550
146,2,499
552,4,625
552,4,764
146,1,729
483,2,460
74,1,503
146,2,579
675,2,543
675,2,707
74,2,679
552,2,778
754,4,888
754,2,690
552,2,891
483,2,608
675,2,781
74,1,774
483,2,725
146,1,389
552,1,392
754,1,669
552,4,1096
552,2,618
552,1,467
483,1,477
74,1,210
483,1,614
675,4,262
675,4,567
483,2,1006
675,4,481
754,1,676
552,2,613
675,1,763
552,1,679
146,2,866
552,2,635
675,2,680
754,4,349
74,2,921
754,2,822
552,4,362
74,4,1059
675,4,1159
552,4,759
675,2,115
754,4,239
754,2,457
675,1,397
675,4,649
74,1,906
483,2,1017
74,2,586
146,4,1151
754,4,604
74,1,625
675,2,180
754,2,1040
146,4,549
754,1,636
675,1,794
146,2,612
754,4,798
754,2,270
74,1,222
146,2,435
552,4,709
552,4,420
675,4,972
552,2,798
74,2,353
74,2,762
483,2,625
675,2,398
675,2,347
74,4,134
146,1,362
754,1,771
146,2,486
74,1,908
754,1,770
483,2,772
754,4,372
483,4,875
754,4,814
754,1,382
552,1,747
483,1,461
754,4,1070
754,4,772
74,4,979
483,2,857
483,4,223
74,1,749
552,2,651
754,1,647
483,2,439
754,4,469
754,2,781
146,1,622
74,2,877
552,2,430
483,4,755
146,2,1193
483,1,122
146,4,957
552,1,343
483,1,251
74,4,575
754,2,708
754,1,656
483,2,849
754,2,210
675,4,777
552,1,977
552,2,641
754,2,1067
146,2,1076
146,1,70
675,4,547
74,2,344
754,2,960
483,4,360
74,2,981
146,1,738
74,2,715
483,1,204
675,4,903
483,2,895
754,2,378
74,2,661
146,1,1003
146,2,661
146,4,1112
675,2,345
483,1,943
675,2,384
74,4,444
552,1,821
675,4,649
754,2,565
552,4,671
483,2,1082
483,2,1034
552,1,992
146,1,397
146,2,605
675,4,523
146,2,539
146,1,788
483,2,270
146,4,974
74,1,529
74,2,266
74,4,529
146,4,397
552,1,520
483,2,703
483,4,541
483,1,961
74,4,905
483,2,184
146,1,497
74,2,317
552,4,1297
483,1,663
483,2,719
146,2,705
146,2,1092
483,2,1056
483,2,500
74,1,528
146,2,422
483,2,576
74,2,153
552,1,895
146,4,521
146,2,908
754,4,639
146,2,780
552,1,616
146,2,467
74,1,518
146,2,691
754,2,564
552,4,319
146,4,573
146,4,818
754,4,805
483,4,224
754,1,319
74,1,871
483,2,737
675,2,600
675,2,510
552,1,300
754,2,980
675,2,267
754,2,506
675,2,788
74,1,536
675,4,71
74,2,555
754,4,726
552,4,352
483,1,516
552,2,964
483,2,794
675,1,720
552,4,741
675,1,598
146,4,326
483,2,701
675,2,736
754,1,612
552,4,982
483,1,982
675,2,211
675,1,548
74,4,904
675,1,1066
483,2,636
74,4,743
552,4,936
754,2,438
146,1,891
552,1,552
675,2,192
74,1,289
483,1,112
754,4,871
483,2,743
675,2,1021
552,2,679
675,4,1152
483,2,714
74,2,575
675,4,1126
675,2,1063
754,2,472
146,1,622
675,2,697
675,4,867
754,2,583
146,2,538
552,2,1088
74,1,996
675,2,858
146,2,949
754,2,792
483,4,580
675,2,644
146,2,631
675,2,801
483,2,789
146,2,428
74,2,775
675,1,675
74,2,456
754,2,372
675,4,675
483,2,697
74,2,804
675,1,683
146,2,881
552,1,589
754,1,472
675,4,569
754,4,619
146,4,381
146,4,461
74,1,345
483,2,537
483,4,314
146,2,514
74,4,663
483,2,729
552,2,517
74,1,887
552,1,738
74,4,615
675,2,949
754,2,856
552,1,512
754,2,633
675,2,450
552,1,568
675,2,261
74,4,532
675,1,1058
74,4,266
552,2,796
754,2,1054
74,2,958
754,4,833
675,1,512
675,1,619
483,4,292
754,4,608
146,2,543
74,2,413
74,4,781
483,2,697
146,1,389
754,1,443
675,2,622
483,4,832
146,1,726
754,4,788
754,2,693
552,4,561
146,4,1024
754,2,266
754,2,595
146,1,916
754,4,378
483,1,833
552,2,780
552,4,175
483,2,309
146,2,723
552,2,217
675,4,285
74,1,727
552,2,901
483,1,696
754,1,1283
146,4,187
552,4,525
146,4,429
74,1,551
146,2,929
483,2,720
74,2,430
146,2,496
552,4,479
74,4,606
483,2,951
754,1,738
675,2,621
74,1,221
754,4,1197
552,4,575
146,2,563
754,4,682
754,1,516
74,4,462
74,2,351
552,4,263
483,1,645
675,1,687
754,4,175
754,2,92
675,1,824
146,2,848
483,1,576
754,4,715
552,2,604
675,4,610
74,1,649
146,1,523
146,1,972
483,2,595
675,4,719
74,1,759
74,1,852
483,1,354
146,2,630
483,1,449
483,4,635
754,2,964
552,2,421
754,2,542
675,2,511
74,2,437
74,4,596
146,4,796
483,2,153
74,2,662
146,2,1046
74,2,800
675,2,848
675,1,564
483,2,884
483,2,900
74,2,630
74,4,474
754,1,526
552,4,1000
552,1,613
675,4,913
483,2,667
675,2,758
754,2,767
483,1,899
552,4,281
74,4,685
675,4,595
146,4,413
74,1,535
552,4,860
754,2,428
146,4,731
754,1,510
146,4,710
675,2,704
552,2,935
754,4,574
552,2,383
483,1,498
146,4,329
552,1,835
754,2,494
74,2,322
754,2,593
74,2,524
675,4,874
552,4,686
483,4,895
74,1,455
483,2,766
675,1,781
675,4,726
754,1,170
552,4,288
146,1,1033
675,4,423
146,2,483
552,2,732
74,2,306
675,2,515
552,1,457
754,4,690
483,4,132
483,2,648
74,2,880
754,1,734
74,1,1049
754,1,537
74,4,1242
675,2,14
552,4,512
552,1,972
675,2,462
552,2,432
74,1,502
74,1,860
552,1,541
754,1,17
675,2,719
675,1,477
552,2,854
483,4,626
74,2,343
483,4,387
146,2,576
552,4,925
483,2,462
675,4,523
483,2,657
552,4,649
146,2,544
483,4,1196
146,4,1131
483,2,772
74,4,716
146,4,827
146,2,1053
74,2,765
74,1,829
483,2,347
74,4,319
552,2,161
754,2,1039
483,1,532
146,2,981
146,2,440
74,1,533
675,4,372
483,4,501
675,2,644
754,4,445
754,4,567
675,4,368
552,2,482
754,4,562
675,1,359
74,2,541
146,2,423
74,4,508
146,1,438
146,2,291
146,1,520
74,2,394
74,2,250
146,1,943
483,4,221
483,2,687
146,1,106
146,2,319
74,1,145
754,1,587
146,1,535
552,4,58
146,4,474
754,2,975
74,2,324
146,2,851
675,1,336
146,2,601
74,2,713
754,1,151
552,4,407
754,2,50
675,2,816
146,2,696
483,1,322
74,4,571
552,2,612
675,1,507
146,2,960
552,1,705
146,4,732
74,2,827
552,1,431
74,2,686
74,2,1255
146,1,1043
74,1,859
552,1,415
552,2,533
74,1,666
754,4,569
74,1,475
74,2,36
675,4,808
754,1,232
483,2,671
74,2,644
483,2,513
675,1,352
483,2,374
74,4,706
675,1,479
74,2,542
146,1,514
552,4,809
552,2,545
146,2,296
675,4,435
552,2,816
754,2,474
675,1,847
74,4,821
675,4,162
754,1,733
74,2,891
74,2,417
483,2,626
146,2,471
754,4,520
146,4,1044
483,2,835
146,4,693
552,2,628
146,1,784
483,1,645
754,4,498
483,1,419
146,2,140
146,4,959
483,2,611
146,2,336
675,4,1282
754,4,982
146,1,468
74,2,293
552,2,470
146,2,696
754,4,244
754,4,472
74,2,615
483,4,581
146,1,609
675,1,1006
675,1,499
675,1,576
146,2,640
675,4,820
483,1,498
552,1,538
74,2,864
74,2,245
675,1,287
675,1,501
552,2,555
74,2,607
483,4,661
483,1,796
74,1,618
552,2,644
754,2,671
754,2,439
483,2,997
675,2,369
754,1,369
675,1,286
552,1,1165
754,1,780
754,2,329
483,2,868
552,2,361
74,1,693
552,1,591
483,2,0
74,1,723
146,2,382
74,1,526
675,1,486
754,1,664
675,2,877
483,2,1333
146,1,438
483,1,730
754,2,835
483,4,548
754,4,672
74,2,541
74,2,232
483,1,611
483,2,616
483,4,523
74,4,762
146,2,756
74,1,291
74,2,437
675,2,767
754,2,376
675,1,683
483,2,666
552,4,478
552,2,824
74,1,739
675,4,556
675,1,511
754,4,1010
754,4,581
74,2,605
146,4,589
754,1,831
675,4,715
552,1,32
754,4,558
754,1,1003
675,2,859
74,1,522
552,2,734
146,2,633
675,1,258
483,1,513
74,2,698
483,4,983
754,2,401
146,1,247
552,4,600
74,2,489
146,2,113
675,2,277
74,2,609
675,4,926
483,1,811
146,1,727
146,1,790
146,2,239
74,4,704
74,4,584
675,1,642
74,2,707
146,4,448
552,2,630
146,1,1111
754,4,452
146,2,336
146,1,458
146,2,250
74,1,836
146,4,161
74,2,655
754,1,661
675,4,887
552,1,831
483,2,733
483,2,484
754,1,401
675,2,781
74,2,883
754,2,981
74,2,645
146,1,608
146,4,582
74,1,452
754,4,599
552,1,623
146,2,576
552,2,479
675,4,409
675,2,681
552,1,877
146,2,329
146,2,348
675,4,256
146,2,239
483,4,320
483,4,923
675,2,622
675,4,472
552,4,1009
74,2,498
483,2,657
74,2,507
483,1,290
754,2,980
74,2,466
146,4,562
483,4,790
483,1,758
754,2,489
675,2,776
552,1,587
552,2,864
552,4,826
74,2,886
74,2,805
754,4,523
483,2,452
146,4,1175
552,1,1198
483,2,510
146,2,424
74,2,848
552,2,821
146,4,393
675,1,171
675,4,650
675,4,627
146,2,151
74,1,493
483,4,581
483,2,547
146,4,378
74,2,900
754,2,247
74,4,738
675,2,827
74,4,544
483,1,776
754,2,834
552,2,431
483,2,110
552,2,509
146,2,690
754,4,919
675,2,379
146,2,384
675,2,836
146,1,597
552,1,839
74,4,627
146,2,728
146,2,628
74,2,303
146,2,487
146,1,749
146,2,411
675,4,496
146,2,363
74,4,518
552,4,867
754,2,666
552,2,658
675,2,1142
146,2,497
146,4,966
146,4,813
675,1,781
675,2,674
146,1,798
74,2,638
675,4,652
483,2,417
754,1,459
483,1,536
552,2,530
552,1,345
552,4,185
754,2,511
754,2,807
552,2,1029
552,4,476
675,2,550
74,4,707
754,2,406
74,2,639
483,1,579
552,1,1034
483,1,573
146,1,1012
552,2,814
552,2,699
552,2,251
754,4,943
146,1,169
675,1,779
675,2,775
675,1,356
675,1,956
74,1,984
74,1,953
74,2,594
483,4,1084
675,4,666
552,4,641
146,1,986
552,2,929
74,1,909
74,2,555
74,4,690
74,1,1072
74,1,290
74,1,526
146,1,229
754,2,690
74,1,863
754,1,833
675,4,861
74,1,690
754,1,559
754,1,573
675,1,599
74,2,516
675,4,943
483,2,33
754,4,1044
74,1,386
675,4,623
754,4,1429
552,2,464
146,2,955
74,1,1017
483,4,751
146,2,676
552,2,738
675,1,784
552,2,820
552,2,528
483,2,669
552,1,349
483,2,923
552,1,472
754,2,786
754,1,1228
483,1,753
74,2,20
483,2,677
675,4,695
146,4,893
74,1,597
483,1,811
483,2,532
675,2,620
146,2,850
74,2,785
675,1,1171
552,4,403
675,4,254
754,1,606
675,4,534
754,4,577
552,1,643
754,2,596
552,2,675
146,4,348
675,4,805
74,4,921
146,4,527
74,2,883
74,2,670
754,1,521
754,4,544
675,1,787
74,4,706
483,4,444
74,4,798
483,4,498
74,2,442
483,2,1078
74,4,774
675,1,575
483,2,405
754,1,759
675,2,1055
483,1,724
754,2,662
483,2,477
675,4,170
483,1,121
552,4,458
754,2,1003
483,2,440
552,2,845
483,4,696
74,4,349
146,1,864
754,1,845
146,4,526
754,2,790
552,1,804
483,2,1126
552,1,1077
74,2,892
675,2,800
146,2,487
754,2,317
146,4,383
552,2,446
146,1,731
552,4,828
483,1,488
146,4,513
74,2,544
675,2,604
483,1,644
146,1,503
146,2,139
552,2,233
74,1,381
754,4,477
74,2,814
483,2,567
754,4,545
754,1,639
483,2,1272
74,2,852
754,2,722
552,2,525
483,4,580
483,2,773
675,1,932
552,4,441
552,4,21
675,1,477
675,2,754
754,4,864
74,2,653
146,2,236
146,2,1166
74,2,289
483,2,1029
146,1,1044
146,1,888
754,2,553
74,2,1038
146,2,122
675,2,749
483,2,502
675,4,612
483,4,833
74,2,280
483,1,801
552,4,695
74,2,519
74,1,572
675,4,878
675,2,545
754,2,727
754,2,670
675,1,219
552,2,139
675,1,224
675,2,710
146,4,168
483,2,242
675,1,286
74,4,407
146,4,627
483,4,1076
675,2,551
552,1,1171
146,4,743
146,1,678
483,2,724
146,2,548
74,2,430
483,4,230
146,1,373
74,2,572
552,2,966
552,2,482
146,4,808
146,1,551
74,2,358
754,4,494
483,2,442
146,2,698
754,2,682
483,4,6
74,2,522
754,4,261
146,1,769
552,1,526
146,2,627
146,2,367
146,2,627
483,4,469
146,2,780
146,1,588
146,1,252
483,2,793
552,2,584
675,4,697
754,1,683
146,2,596
754,2,765
74,1,524
74,2,683
675,2,845
552,2,736
74,4,688
146,2,213
74,4,723
146,2,1108
754,1,416
754,2,654
552,1,964
146,2,517
74,2,350
552,2,699
74,1,439
483,2,542
483,4,164
483,4,678
483,2,423
754,1,754
146,4,810
146,2,342
74,1,788
483,1,698
483,1,211
675,2,617
483,2,484
74,1,77
146,2,1058
552,2,509
552,2,630
74,4,574
552,4,120
675,4,606
675,2,662
552,2,643
146,2,225
146,1,768
552,4,822
74,4,196
552,1,669
754,1,407
146,1,675
675,1,916
74,2,687
754,1,590
146,4,299
146,2,823
483,2,669
146,4,716
74,2,376
675,1,629
146,1,798
675,1,474
552,2,546
552,2,671
74,2,218
74,2,502
552,4,414
675,4,793
552,2,940
74,1,437
675,1,379
675,1,585
754,2,599
483,4,635
74,4,687
146,4,200
146,2,598
146,2,789
74,2,433
552,2,849
146,4,308
146,1,877
754,2,672
552,4,311
146,4,747
146,1,261
74,1,565
675,1,99
754,1,699
483,1,950
483,4,548
754,1,356
483,2,491
552,1,716
754,4,753
754,1,680
675,4,774
552,4,962
74,4,364
74,2,411
675,2,948
675,1,915
675,4,880
74,1,644
146,4,943
675,1,1216
74,4,796
483,1,822
675,2,393
483,1,477
552,1,754
552,2,423
754,2,1443
675,2,853
675,2,494
146,2,493
483,4,900
552,1,220
146,1,831
675,2,218
754,1,376
675,2,1122
483,2,705
754,2,543
146,1,404
754,1,620
754,1,1143
552,4,524
483,1,745
754,2,857
483,2,568
675,4,300
754,1,437
552,1,627
483,2,673
74,4,345
146,2,807
754,4,872
146,2,620
754,2,881
675,4,923
754,1,1137
146,4,568
552,1,329
552,4,523
483,2,752
74,2,411
675,1,536
146,2,631
74,2,455
754,2,931
675,4,304
675,4,314
483,4,552
146,4,1316
754,2,916
675,1,472
552,1,611
74,4,449
552,2,437
754,1,877
552,4,488
552,2,870
483,4,559
552,1,454
146,4,506
675,1,501
146,4,207
552,4,299
675,2,700
552,2,225
74,2,691
675,1,783
675,1,267
483,2,926
74,1,755
483,2,666
675,4,403
552,4,606
754,2,585
675,1,640
754,4,565
754,1,353
675,4,901
146,1,1204
483,2,860
146,2,369
146,2,540
675,2,576
754,4,866
74,2,830
74,4,675
74,2,505
552,2,443
146,1,740
146,2,666
754,4,795
675,2,1150
146,1,579
552,2,339
483,2,1003
146,2,644
146,2,847
483,2,464
552,1,662
552,2,937
74,2,410
754,4,651
552,4,488
483,1,761
754,2,475
754,4,495
675,2,834
754,1,658
754,1,508
146,2,654
74,1,792
754,2,229
552,1,783
483,1,809
483,2,1169
675,4,471
483,1,717
552,4,857
74,4,628
675,4,559
74,2,499
675,4,582
146,4,713
146,4,778
146,1,390
483,4,455
146,4,1041
754,4,663
146,2,573
754,4,618
675,2,818
675,2,1030
552,4,739
552,1,480
552,2,552
754,1,553
74,4,496
74,4,872
146,4,875
483,1,723
483,1,490
483,2,53
483,2,591
146,2,417
754,1,455
552,4,531
483,1,477
483,4,1018
483,1,497
146,1,820
675,2,502
483,1,553
146,2,571
74,4,472
74,4,258
74,2,78
754,2,168
754,1,639
552,1,452
146,1,816
675,4,553
74,4,508
754,2,591
146,1,745
146,4,1085
754,4,454
146,4,828
483,1,740
754,4,873
754,2,710
146,4,643
74,2,670
675,4,719
74,1,772
754,2,1131
483,4,755
483,1,160
483,1,566
552,1,888
754,4,337
146,1,584
552,1,306
754,1,1058
146,4,582
552,1,948
74,4,657
483,2,968
146,4,406
754,4,832
483,2,699
675,2,959
552,2,904
74,4,643
675,2,282
74,2,902
552,2,302
675,1,718
675,1,602
552,2,548
146,4,807
483,1,647
146,1,365
146,2,454
675,2,231
754,1,429
74,4,479
74,1,688
552,2,559
483,2,692
146,2,680
754,2,532
74,4,741
74,2,504
552,1,307
754,2,533
754,2,905
483,1,468
146,1,347
483,2,552
483,4,432
483,1,471
675,2,921
552,4,909
754,4,480
754,4,941
74,2,241
675,2,522
754,2,663
483,2,618
754,4,815
552,4,1017
74,2,483
675,2,824
754,2,480
74,4,674
552,2,450
754,4,686
754,2,970
552,4,960
74,2,583
74,4,306
74,4,896
552,2,893
754,2,759
146,2,602
552,2,336
552,1,689
146,4,280
552,2,616
146,2,632
146,1,618
74,2,605
754,2,370
483,2,489
74,2,304
754,2,771
483,2,346
146,4,848
675,1,1115
675,2,514
552,1,658
146,4,593
754,2,518
754,1,460
483,1,1008
754,2,305
483,1,530
483,4,473
754,2,680
146,2,671
754,2,641
146,4,784
754,2,813
146,2,520
146,2,441
74,2,594
146,4,489
754,1,531
675,2,663
74,2,642
483,4,758
146,1,767
675,1,414
754,2,342
675,2,536
146,2,366
74,2,871
74,2,385
74,1,461
483,2,886
552,1,876
483,2,486
552,2,103
675,4,673
146,2,595
74,2,547
754,2,627
754,2,644
754,4,165
74,1,115
74,2,958
754,4,651
552,1,670
146,4,946
675,1,851
754,4,812
552,2,629
74,2,537
74,4,1227
483,4,686
552,4,700
552,1,790
146,2,742
483,2,570
483,2,610
552,1,682
146,1,334
754,2,561
74,2,498
754,4,1030
483,1,294
552,2,913
552,4,450
675,4,777
483,2,833
74,2,858
754,2,434
675,2,950
146,2,367
675,2,273
754,2,301
74,1,116
74,4,119
552,1,498
675,4,414
675,4,1048
675,4,498
675,4,899
552,4,755
483,1,854
552,2,579
483,4,642
74,2,269
675,2,316
754,2,690
552,2,925
552,4,819
754,4,1074
483,2,495
483,2,626
483,1,895
146,2,886
74,2,953
552,2,528
552,2,377
74,4,626
483,2,301
754,1,648
754,4,376
552,4,1052
74,2,941
146,1,554
146,2,282
675,2,572
146,2,822
552,2,657
552,4,547
754,4,498
74,2,1026
754,1,790
483,1,172
552,2,417
675,2,525
146,2,513
675,4,932
552,1,779
675,2,806
146,2,605
483,1,706
675,1,535
483,4,411
483,1,318
74,2,599
552,2,590
754,2,245
74,4,85
146,1,539
146,1,868
74,2,624
675,1,1202
754,2,863
74,4,1166
74,2,494
146,4,1099
754,2,524
675,1,613
74,2,686
483,2,532
754,2,577
754,4,354
754,2,441
146,4,959
483,1,393
74,4,789
552,1,825
74,4,907
552,2,587
146,2,83
74,2,311
754,4,959
146,1,831
483,1,570
74,2,609
146,4,606
754,1,805
483,2,612
552,2,561
552,1,641
483,2,513
754,2,474
74,4,190
74,4,523
146,4,828
74,2,319
74,2,834
552,1,277
754,1,762
552,2,851
552,2,584
552,2,475
74,4,134
74,4,617
754,2,700
754,1,1069
754,1,464
146,2,755
552,4,303
754,2,390
552,2,579
754,2,588
552,1,312
754,2,1078
552,2,1049
146,4,1061
146,1,532
74,1,707
146,1,509
675,4,841
552,2,996
146,2,720
483,2,766
754,4,550
483,1,709
74,1,578
483,1,635
552,2,300
74,1,868
552,4,739
483,2,436
74,1,688
483,1,255
483,4,27
552,2,498
146,2,303
675,1,77
675,2,523
754,2,766
552,2,519
146,1,332
675,1,497
74,4,526
754,4,369
146,2,293
483,2,666
675,4,664
483,2,721
74,1,311
74,1,956
754,2,584
146,4,1096
675,2,693
675,2,932
483,2,86
146,2,723
754,4,661
74,2,654
146,2,505
552,4,727
754,2,1165
483,4,41
552,1,929
675,2,861
552,4,922
754,2,101
552,2,624
552,2,1006
675,1,368
146,4,635
552,2,635
74,4,997
552,4,729
675,2,945
552,2,719
74,4,741
675,1,681
552,1,431
675,1,978
483,2,568
675,4,560
74,2,297
483,2,350
675,4,197
74,1,562
754,2,503
675,4,365
146,2,157
74,4,484
483,2,694
483,2,616
74,1,757
146,4,679
675,2,703
754,1,497
74,1,582
146,2,362
74,2,363
146,2,512
74,1,1089
483,1,869
483,2,919
552,1,389
146,2,186
146,2,156
675,4,638
74,2,635
675,2,184
754,2,1047
552,2,758
552,4,941
754,2,1053
74,2,1107
483,2,207
675,2,965
74,1,790
754,2,459
675,2,241
675,4,406
483,1,723
675,1,402
483,2,629
754,1,728
146,4,715
675,2,899
754,2,389
146,2,207
483,2,921
675,2,798
146,2,603
552,1,449
552,2,842
74,2,861
675,1,683
146,4,7
483,2,744
675,2,646
483,4,856
483,2,352
74,1,585
146,2,520
552,1,918
675,2,632
552,2,431
483,4,833
483,2,1221
675,2,915
74,2,523
74,2,488
146,1,742
483,1,576
146,2,801
74,2,493
483,4,773
552,2,467
552,2,481
675,1,481
754,4,275
74,4,212
74,4,466
74,1,872
552,2,897
74,2,540
74,4,460
552,2,771
74,1,392
146,1,834
74,4,637
552,1,590
675,1,638
552,2,422
74,2,502
146,1,810
754,1,518
483,4,430
675,1,450
552,2,150
754,4,939
483,4,740
74,2,369
675,4,556
74,1,1042
552,2,377
74,2,1207
754,2,899
74,1,745
754,4,483
74,1,545
675,1,674
675,4,594
552,4,585
483,2,416
146,2,337
74,2,335
754,1,715
754,2,549
74,2,458
483,1,525
675,1,280
74,1,713
552,1,484
483,4,411
483,2,638
146,2,521
754,1,573
74,4,71
146,4,339
146,2,639
483,2,1104
74,2,808
146,2,760
754,2,420
74,2,693
74,1,673
754,4,718
146,2,536
754,4,608
754,2,744
675,4,594
483,1,653
754,4,869
146,1,1170
74,1,895
754,2,897
483,4,529
483,4,696
74,2,850
146,1,774
754,2,347
483,1,975
146,2,1123
74,1,749
754,4,398
483,2,641
552,4,611
754,2,815
754,2,401
552,2,574
74,4,283
754,4,44
754,2,530
552,4,542
552,2,347
74,2,1014
74,2,1352
483,2,371
146,4,500
74,1,547
146,2,1205
74,1,342
675,4,621
754,1,250
675,1,1100
483,1,685
552,1,408
74,2,942
74,1,921
552,2,667
74,2,778
74,1,470
483,2,932
146,4,432
552,4,364
675,4,623
552,1,241
754,1,512
675,2,806
146,2,416
74,4,593
74,2,606
74,2,29
483,1,335
675,2,779
552,1,206
675,2,862
146,4,735
146,2,1011
483,2,1080
552,4,307
483,1,871
483,4,722
74,2,185
483,1,557
675,4,490
483,4,464
74,1,633
74,2,625
552,2,759
675,1,1122
754,2,292
754,2,438
483,1,657
74,2,856
483,1,881
552,4,439
552,2,554
675,4,126
74,1,929
74,2,402
754,2,1019
552,4,94
552,2,478
675,4,581
754,1,456
675,4,472
483,2,850
552,4,368
483,2,427
754,1,846
552,4,470
74,2,63
74,2,1021
754,1,753
754,2,498
483,4,768
483,2,846
483,4,712
675,1,744
146,2,661
146,2,1057
675,1,934
74,2,716
74,4,985
754,1,835
675,4,814
74,4,104
552,2,1145
675,4,895
146,1,578
675,2,774
754,1,623
552,2,570
74,2,510
552,2,321
146,1,655
483,4,564
483,2,873
483,1,329
146,2,516
146,2,192
675,2,797
754,4,633
483,2,583
74,2,618
483,2,718
74,4,1066
74,4,670
675,1,705
74,2,287
754,2,1057
552,4,1047
552,1,468
754,4,906
754,4,383
552,1,575
675,1,603
483,2,496
483,4,742
552,2,367
675,2,694
74,4,542
483,1,307
483,1,988
675,1,710
74,2,625
74,2,875
754,2,731
483,4,643
483,2,336
675,2,589
74,1,628
675,2,305
146,2,768
483,4,622
675,1,544
675,1,712
552,2,268
552,2,335
146,1,830
675,2,603
146,4,860
483,1,313
146,4,971
754,4,572
483,1,598
74,2,431
754,4,526
552,2,492
74,2,758
74,1,783
675,2,677
74,1,377
675,1,691
754,2,895
483,4,771
675,4,782
146,2,703
146,4,752
675,4,550
74,1,842
552,4,574
552,2,603
552,2,723
552,4,278
74,1,802
146,1,606
552,2,305
146,4,642
675,2,1088
675,4,520
552,1,491
146,4,464
483,2,658
552,1,201
483,2,371
675,4,634
552,2,682
675,2,689
146,1,408
675,1,637
754,2,529
146,1,555
74,2,487
74,1,463
675,4,320
754,1,1030
754,2,512
483,1,545
552,2,480
675,2,851
483,2,1107
552,1,673
754,4,429
552,2,538
483,2,191
754,2,345
754,2,573
675,4,847
74,2,380
146,2,945
483,4,765
483,4,604
552,2,848
483,1,486
552,2,677
146,2,899
